# file = combined_matrix_1.dat

11116.0092 38966.6874 11018.0411    61.8489   106.8207   -34.9606
12001.2643 11018.0411 41440.2074     9.1433   591.3470    19.9073
  -14.8195    61.8489     9.1433 13273.1791    11.6058   188.4171
  604.3753   106.8207   591.3470    11.6058 14429.9485   -10.5209
  -72.7238   -34.9606    19.9073   188.4171   -10.5209 13381.1611


# file = combined_matrix_31.dat

26926.0152  7818.8349  7722.5850    -8.5483    -2.9611    43.7835
 7818.8349 28140.1628  7992.0011  -144.0307     6.3551    56.4586
 7722.5850  7992.0011 28830.4226  -173.4948   -37.8628    54.2897
   -8.5483  -144.0307  -173.4948 10060.6203    70.5957     7.5999
   -2.9611     6.3551   -37.8628    70.5957  9632.4900   -22.7486
   43.7835    56.4586    54.2897     7.5999   -22.7486  9671.1839


# file = combined_matrix_32.dat

36972.2938 11080.5723 11254.0617   -18.2113   182.9184  -105.9747
11080.5723 41486.1513 12032.2545  -527.5377    50.0101  -143.7578
11254.0617 12032.2545 42503.2036  -611.4784   171.5035  -111.7503
  -18.2113  -527.5377  -611.4784 14661.9353  -120.7414   107.4999
  182.9184    50.0101   171.5035  -120.7414 13297.7153   -60.0436
 -105.9747  -143.7578  -111.7503   107.4999   -60.0436 13159.9154


# file = combined_matrix_33.dat

36049.9237 10750.9241 10792.0167     4.3820  -271.6714  -177.5596
10750.9241 36553.8273 10920.2712  -229.9252    -7.1572   -71.8253
10792.0167 10920.2712 40666.9138  -259.8028  -270.3075   -29.3883
    4.3820  -229.9252  -259.8028 13220.3784   -86.0271   -45.8725
 -271.6714    -7.1572  -270.3075   -86.0271 13082.1210   -36.8603
 -177.5596   -71.8253   -29.3883   -45.8725   -36.8603 12752.1222


# file = combined_matrix_34.dat

28012.4907  7950.2278  7941.6683    11.3187    83.7866   -19.4433
 7950.2278 29453.2473  8213.6027    78.1932    52.3074    46.7192
 7941.6683  8213.6027 28175.3486     7.9601   118.5625   -14.6864
   11.3187    78.1932     7.9601 10266.2496   -14.6751    99.6993
   83.7866    52.3074   118.5625   -14.6751  9869.7070    21.0001
  -19.4433    46.7192   -14.6864    99.6993    21.0001  9982.0029


# file = combined_matrix_35.dat

34835.4132  9519.1272 10099.5631  -435.6535    36.9577    88.8871
 9519.1272 31832.3451  9329.6943  -126.4034    33.4496    36.5381
10099.5631  9329.6943 36676.9167  -120.3399    34.6422    54.3867
 -435.6535  -126.4034  -120.3399 11475.2780    36.5056    40.3803
   36.9577    33.4496    34.6422    36.5056 11267.4874  -202.4322
   88.8871    36.5381    54.3867    40.3803  -202.4322 12455.6170


# file = combined_matrix_36.dat

52735.1493 15854.5442 13590.6625    -1.9989  -715.1974     6.0044
15854.5442 55281.0142 13681.4612    15.2345  -238.1687    15.9206
13590.6625 13681.4612 43711.2668    -2.1961  -574.6815    -3.1044
   -1.9989    15.2345    -2.1961 15573.9201     8.8408  -341.4841
 -715.1974  -238.1687  -574.6815     8.8408 15394.5705   -11.3165
    6.0044    15.9206    -3.1044  -341.4841   -11.3165 18562.3267


# file = combined_matrix_37.dat

44490.3411 10689.6050 12962.4423    12.6133    78.5428  -380.6590
10689.6050 35814.2726 10820.0426    11.6268   -20.8771  -148.5182
12962.4423 10820.0426 45940.5975   102.1623    79.8271   -89.1415
   12.6133    11.6268   102.1623 12707.3645  -143.0742   -19.6608
   78.5428   -20.8771    79.8271  -143.0742 15723.4863    31.4166
 -380.6590  -148.5182   -89.1415   -19.6608    31.4166 12522.8713


# file = combined_matrix_38.dat

31610.4107  8243.0891  9083.1259    -9.1199    86.9482  -418.0840
 8243.0891 28366.9162  8271.4241    52.7280   -10.4377  -138.2326
 9083.1259  8271.4241 35478.4084    91.8306    80.2162   -98.5714
   -9.1199    52.7280    91.8306 10306.2009  -280.3015     0.7760
   86.9482   -10.4377    80.2162  -280.3015 11520.9764    -1.4934
 -418.0840  -138.2326   -98.5714     0.7760    -1.4934 10119.6447


# file = combined_matrix_39.dat

32516.2974  9197.1852  9659.2513   -14.0551   267.4301   222.9729
 9197.1852 31912.7034  9363.8308  -108.8146    -8.3370   123.1822
 9659.2513  9363.8308 36064.4204   -62.1556   288.0919    48.5301
  -14.0551  -108.8146   -62.1556 11446.5381    80.9356    41.3168
  267.4301    -8.3370   288.0919    80.9356 11986.2982    -8.5128
  222.9729   123.1822    48.5301    41.3168    -8.5128 11261.8645


# file = combined_matrix_40.dat

29162.9619  8159.3825  8151.0361    31.7588   -70.2493   -26.0028
 8159.3825 28768.0999  8209.6208   125.8074    -9.7025   -46.5620
 8151.0361  8209.6208 28483.6199   111.4862   -95.0265   -21.7045
   31.7588   125.8074   111.4862 10147.1259   -24.4562   -29.9809
  -70.2493    -9.7025   -95.0265   -24.4562 10160.3980    58.3541
  -26.0028   -46.5620   -21.7045   -29.9809    58.3541 10187.4444


# file = combined_matrix_41.dat

49012.0960 12826.2518 14393.0886    13.2322   464.5304  -626.5524
12826.2518 43001.7630 12939.7194   265.7847    21.2577  -471.5737
14393.0886 12939.7194 51004.2171   342.8215   459.3972   -91.4509
   13.2322   265.7847   342.8215 15028.3363  -219.5763    39.5498
  464.5304    21.2577   459.3972  -219.5763 17059.6386    72.5625
 -626.5524  -471.5737   -91.4509    39.5498    72.5625 14829.7183


# file = combined_matrix_42.dat

54295.5941 14166.1186 16263.6245  -174.1729   -18.7917  -756.3665
14166.1186 45526.7078 14160.1475  -345.5451    44.2936  -590.6455
16263.6245 14160.1475 55436.6605  -459.2349   -18.9623  -213.6375
 -174.1729  -345.5451  -459.2349 15954.1250  -272.6571    55.7541
  -18.7917    44.2936   -18.9623  -272.6571 18892.0904  -201.9505
 -756.3665  -590.6455  -213.6375    55.7541  -201.9505 16089.7158


# file = combined_matrix_43.dat

47259.0520 14519.6461 14409.1291  -104.8938  -523.1093 -1597.1723
14519.6461 46738.4406 14813.1959  -781.7819    69.2566 -1491.6367
14409.1291 14813.1959 51666.4836  -996.4817  -595.2545  -434.9395
 -104.8938  -781.7819  -996.4817 17104.5547  -664.5101    -6.8839
 -523.1093    69.2566  -595.2545  -664.5101 16622.4653  -186.6946
-1597.1723 -1491.6367  -434.9395    -6.8839  -186.6946 16489.5757


# file = combined_matrix_44.dat

44285.3411 13350.1768 13524.0532   -53.8131    72.3141 -1127.1140
13350.1768 45192.3579 13799.8684  -173.7989    96.1359 -1098.2873
13524.0532 13799.8684 51137.3720  -266.6990    71.6177  -530.0532
  -53.8131  -173.7989  -266.6990 16181.5163  -771.0670    59.6035
   72.3141    96.1359    71.6177  -771.0670 15860.3934   -74.8971
-1127.1140 -1098.2873  -530.0532    59.6035   -74.8971 15377.1399


# file = combined_matrix_45.dat

36310.9426 10103.3355  9882.8806    35.1608  -134.6586    81.8861
10103.3355 37487.5146 10105.5685   152.9457   -39.0897     4.7579
 9882.8806 10105.5685 35644.3817   177.5480   -95.9447   -13.1232
   35.1608   152.9457   177.5480 12392.5484    -3.6024   -72.5675
 -134.6586   -39.0897   -95.9447    -3.6024 12059.4016    56.0132
   81.8861     4.7579   -13.1232   -72.5675    56.0132 12427.1159


# file = combined_matrix_46.dat

35277.6692  9914.5128 10573.5304  -365.1438    -0.0178   305.2637
 9914.5128 34911.7503 10234.9430  -279.0755   -66.0898    43.8195
10573.5304 10234.9430 39378.3410  -165.5115   -99.2654   351.7528
 -365.1438  -279.0755  -165.5115 11888.6308    73.1596    -4.0550
   -0.0178   -66.0898   -99.2654    73.1596 12477.9673  -243.5502
  305.2637    43.8195   351.7528    -4.0550  -243.5502 12809.3332


# file = combined_matrix_47.dat

27181.0067  7824.3054  7727.3289   -27.2559   -41.5480   -83.3825
 7824.3054 28437.0161  7756.0377  -107.9493    10.4746   -37.6005
 7727.3289  7756.0377 27367.3941   -46.6112   -15.2550    -8.0733
  -27.2559  -107.9493   -46.6112  9783.7745   -35.8374     8.1139
  -41.5480    10.4746   -15.2550   -35.8374  9605.6016   -41.4442
